# Sensor Winterfeldallee, Rangsdorf, Germany (Citizen Science project sensor.community/21611)
# https://aqicn.org/station/@66838/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2024-11-19T00:00:00.000Z,0.2,4.4,1.4,0.56,2.37,1.028,441
2024-11-20T00:00:00.000Z,0.8,5.7,2.29,1.7,3.13,1.078,418
2024-11-21T00:00:00.000Z,0.5,6.57,1.83,1.5,2.43,0.965,389
2024-11-22T00:00:00.000Z,1.1,5.83,2.52,1.93,3.29,0.884,425
2024-11-23T00:00:00.000Z,0.47,7.17,1.77,1.4,2.29,1.122,318
2024-11-24T00:00:00.000Z,0.5,11.93,1.27,0.9,2.29,1.236,404
2024-11-25T00:00:00.000Z,1,11.73,3.49,2.78,4.26,1.411,440
2024-11-26T00:00:00.000Z,1.47,22.97,4.47,3.2,5.37,3.122,584
2024-11-27T00:00:00.000Z,1.9,14.7,5.23,3.83,6.27,1.73,587
2024-11-28T00:00:00.000Z,0.2,4.97,0.6,0.4,1.07,1.065,592
2024-11-29T00:00:00.000Z,0.56,10.67,1.9,1.37,2.93,1.346,590
2024-11-30T00:00:00.000Z,1.7,16.1,3.77,2.8,6.29,2.433,592
2024-12-01T00:00:00.000Z,6.8,22.27,11,9.47,12.37,2.523,447
2024-12-02T00:00:00.000Z,3.5,10.4,5.53,4.9,6.43,1.261,591
2024-12-03T00:00:00.000Z,1.03,9.97,5.72,3.2,7.07,2.235,590
2024-12-04T00:00:00.000Z,1.1,6.53,2.57,2.02,4.03,1.238,585
2024-12-05T00:00:00.000Z,2.1,13.77,5.85,4.3,8.4,2.483,590
2024-12-06T00:00:00.000Z,1.37,19.47,3.67,2.93,4.59,1.757,589
2024-12-07T00:00:00.000Z,1.1,5.67,2.37,1.87,3.07,0.871,590
2024-12-08T00:00:00.000Z,2.67,22.2,10.6,5.3,13.67,4.268,588
2024-12-09T00:00:00.000Z,0.7,13.8,6.73,2.6,8.59,3.47,580
2024-12-10T00:00:00.000Z,1.47,11.97,4.97,3.17,7.67,2.568,551
2024-12-11T00:00:00.000Z,1.73,10.83,5.82,3.27,7.6,2.272,570
2024-12-12T00:00:00.000Z,4,13.63,6.53,5.69,9.41,2.215,581
2024-12-13T00:00:00.000Z,3.53,14.4,8.73,6.13,10.9,2.663,538
2024-12-14T00:00:00.000Z,3.93,16.2,11.1,9.69,12.4,2.028,514
2024-12-15T00:00:00.000Z,0.6,9.93,2.97,2,3.87,1.885,588
2024-12-16T00:00:00.000Z,0.2,2.4,0.7,0.5,1.07,0.447,487
2024-12-17T00:00:00.000Z,0.53,7.73,2.17,1.57,3.83,1.513,519
2024-12-18T00:00:00.000Z,1,5.09,1.8,1.56,2.23,0.56,525
2024-12-19T00:00:00.000Z,0.3,1.8,0.96,0.77,1.2,0.306,238
2024-12-20T00:00:00.000Z,0.37,2.87,1.47,1.12,1.8,0.482,438
2024-12-21T00:00:00.000Z,0.43,5.33,1.2,0.9,1.63,0.532,530
2024-12-22T00:00:00.000Z,0.2,3,0.93,0.53,1.4,0.527,590
2024-12-23T00:00:00.000Z,0.8,3.33,1.73,1.47,2.06,0.46,570
2024-12-24T00:00:00.000Z,0.43,11.3,1.3,1.03,3.37,2.117,531
2024-12-25T00:00:00.000Z,2.06,11.47,4.2,3.57,5.8,1.621,589
2024-12-26T00:00:00.000Z,1.57,11.73,5.8,4.13,8.13,2.502,591
2024-12-27T00:00:00.000Z,0.63,8.23,2.54,1.33,4.63,1.94,590
2024-12-28T00:00:00.000Z,3.47,15.77,8.67,6.23,10.9,2.708,588
2024-12-29T00:00:00.000Z,4.87,19.27,9.57,8.27,10.87,2.459,488
2024-12-30T00:00:00.000Z,3,14.17,6.99,4.84,9.55,2.689,248
2024-12-31T00:00:00.000Z,1.83,10.77,5.8,4.48,6.7,1.642,400
2025-01-01T00:00:00.000Z,0.8,14.37,2.57,1.9,5.13,2.817,562
2025-01-02T00:00:00.000Z,0.2,2.6,1.19,0.93,1.43,0.372,590
2025-01-03T00:00:00.000Z,0.3,2.13,0.93,0.73,1.12,0.324,580
2025-01-04T00:00:00.000Z,0.67,9.19,2.47,1.6,5.73,2.148,591
2025-01-05T00:00:00.000Z,2.8,11.83,5.93,4.59,7.03,1.494,589
2025-01-06T00:00:00.000Z,0.2,11.73,1.85,1.33,2.6,1.504,590
2025-01-07T00:00:00.000Z,0.2,1.97,0.53,0.4,0.7,0.209,589
2025-01-08T00:00:00.000Z,0.3,8.02,1.1,0.8,2,1.282,590
2025-01-09T00:00:00.000Z,0.4,11.03,3.17,1.9,4.8,2.084,590
2025-01-10T00:00:00.000Z,0.33,6.17,3.1,2.4,4,0.998,589
2025-01-11T00:00:00.000Z,0.23,6.93,1.17,0.87,2,1.442,589
2025-01-12T00:00:00.000Z,0.4,3.07,1,0.8,1.23,0.383,589
2025-01-13T00:00:00.000Z,0.43,11.4,1.93,1.21,4.2,2.063,537
2025-01-14T00:00:00.000Z,1.73,9.6,4.43,3.3,5.83,1.77,407
2025-01-15T00:00:00.000Z,1.63,16.93,5.37,3.25,7.05,2.108,589
2025-01-16T00:00:00.000Z,0.8,14.73,4.79,3.03,7.74,3.434,588
2025-01-17T00:00:00.000Z,5.43,17.2,9.86,8.47,11.07,1.855,588
2025-01-18T00:00:00.000Z,2.7,12.13,5.53,4.53,7.17,1.761,586
2025-01-19T00:00:00.000Z,5.87,28.73,12.53,10.17,16.43,5.435,586
2025-01-20T00:00:00.000Z,5.33,35.9,15.17,9.83,27.63,8.91,586
2025-01-21T00:00:00.000Z,8.43,26.3,16.93,15.27,18.43,2.603,583
2025-01-22T00:00:00.000Z,7.27,24,12.35,10.42,14.07,2.363,584
2025-01-23T00:00:00.000Z,1.4,17.07,4.83,3.3,10,4.174,587
2025-01-24T00:00:00.000Z,0.8,6.63,1.85,1.3,3.57,1.29,584
2025-01-25T00:00:00.000Z,0.6,3.42,1.27,1.07,1.53,0.473,543
2025-01-26T00:00:00.000Z,1.27,6.9,4.4,3.23,5.09,1.407,215
2025-01-27T00:00:00.000Z,0.4,4,1.1,0.8,1.6,0.638,489
2025-01-28T00:00:00.000Z,0.6,11.73,1.97,1.4,4.7,2.436,590
2025-01-29T00:00:00.000Z,0.3,2.97,1,0.7,1.63,0.597,591
2025-01-30T00:00:00.000Z,0.53,11.17,1.6,1.2,3.13,2.317,428
2025-01-31T00:00:00.000Z,0.4,3,1.2,0.9,1.57,0.443,452
2025-02-01T00:00:00.000Z,0.83,14.07,6.5,2.67,8.27,3.074,359
2025-02-02T00:00:00.000Z,1.6,11.27,4.07,3.2,4.97,1.444,492
2025-02-03T00:00:00.000Z,1.4,18.43,5.27,3.79,8.94,4.216,584
2025-02-04T00:00:00.000Z,7.97,37.27,13.07,11.47,14.9,3.169,582
2025-02-05T00:00:00.000Z,4.76,20.9,11.3,7.2,14.89,4.217,588
2025-02-06T00:00:00.000Z,1.73,16.1,8.65,4.43,11.33,3.95,582
2025-02-07T00:00:00.000Z,1.83,15.63,6.2,4.09,8.07,2.698,542
2025-02-08T00:00:00.000Z,8.19,36.7,14.67,10.8,16.77,3.789,525
2025-02-09T00:00:00.000Z,14.2,36.77,19.23,17.67,23.13,3.441,567
2025-02-10T00:00:00.000Z,12.27,42.77,22.9,20.23,24.6,3.454,579
2025-02-11T00:00:00.000Z,3.37,17.32,12.73,11.93,13.8,1.673,295
2025-02-12T00:00:00.000Z,7.97,33.07,22.1,18.27,24.37,3.616,503
2025-02-13T00:00:00.000Z,24.87,39.03,31.83,29.4,33.7,2.803,495
2025-02-14T00:00:00.000Z,1.12,32.83,4.34,2.5,8.69,8.246,298
2025-02-15T00:00:00.000Z,1.8,12.7,3.4,2.87,6.37,2.43,452
2025-02-16T00:00:00.000Z,1,9.86,6.27,4.97,7.03,1.723,338
2025-02-17T00:00:00.000Z,0.7,13.77,4.72,3.27,7.23,2.634,438
2025-02-18T00:00:00.000Z,1.03,22.17,4.67,3.37,6.89,2.908,521
2025-02-19T00:00:00.000Z,0.9,37.1,4.63,3.62,6.85,4.759,572
2025-02-20T00:00:00.000Z,3.63,33,9.07,7.77,10.6,2.91,579
2025-02-21T00:00:00.000Z,10.87,23,15.73,13.77,18.93,2.928,560
2025-02-22T00:00:00.000Z,6.57,24.33,11.85,9.11,15.62,4.249,580
2025-02-23T00:00:00.000Z,1.8,23.13,8.86,3.43,12.87,5.113,579
2025-02-24T00:00:00.000Z,0.7,14.4,3.8,2.37,5.77,2.4,583
2025-02-25T00:00:00.000Z,4.5,16.67,8.9,6.97,11.22,2.664,573
2025-02-26T00:00:00.000Z,4.07,24.83,15.55,9.8,21.03,5.952,576
2025-02-27T00:00:00.000Z,0.73,26.17,7.42,2.29,13.67,6.856,410
2025-02-28T00:00:00.000Z,5.17,9.9,7.6,7.02,8.36,0.967,100
2025-03-01T00:00:00.000Z,2.5,17.67,5.6,4.37,6.9,2.409,385
2025-03-02T00:00:00.000Z,1.27,11.93,4.9,2.9,6.89,2.478,572
2025-03-03T00:00:00.000Z,1.3,26.37,3.33,2.4,4.59,3.055,574
2025-03-04T00:00:00.000Z,2.5,18.03,5.03,4.3,5.93,2.098,575
2025-03-05T00:00:00.000Z,1.5,26.77,4.87,3.4,5.63,2.661,570
2025-03-06T00:00:00.000Z,2.8,7.37,4.23,3.65,5.27,1.032,149
2025-03-07T00:00:00.000Z,3.58,25.07,11.3,6.2,13.3,4.159,421
2025-03-08T00:00:00.000Z,7.83,60.27,14.4,11.43,16.36,4.815,568
2025-03-09T00:00:00.000Z,14.17,47,24.8,17.45,29.29,7.001,565
2025-03-10T00:00:00.000Z,9.43,47.83,26.97,18.55,30.33,7.9,564
2025-03-11T00:00:00.000Z,16,52.93,30.24,25.07,36.77,7.474,578
2025-03-12T00:00:00.000Z,2.73,43.97,8.25,5.87,36.07,14.794,586
2025-03-13T00:00:00.000Z,1.87,17.39,4.69,3.23,5.95,2.822,364
2025-03-14T00:00:00.000Z,3.6,22.8,5.57,4.9,7.4,2.353,227
2025-03-15T00:00:00.000Z,6.8,9.52,8.17,7.47,9,0.909,8
2025-03-18T00:00:00.000Z,3.13,10.57,4.87,4.19,6.27,1.652,69
2025-03-19T00:00:00.000Z,1.38,9.97,3.77,2.9,5.27,1.701,589
2025-03-20T00:00:00.000Z,3.35,50.2,5,4.4,6.45,5.874,573
2025-03-21T00:00:00.000Z,6.33,100.22,10.35,8.86,12.24,5.331,592
2025-03-22T00:00:00.000Z,5.13,16.3,11.17,9,12.67,2.472,592
2025-03-23T00:00:00.000Z,8.13,25.83,11.57,10.67,12.27,1.813,592
2025-03-24T00:00:00.000Z,7.85,20.73,12.93,10.85,14.57,2.373,591
2025-03-25T00:00:00.000Z,12.45,26.2,19.17,16.38,21.97,3.169,591
2025-03-26T00:00:00.000Z,0.5,29.43,3.33,2,22.69,10.349,585
2025-03-27T00:00:00.000Z,3.53,10.02,5.53,4.87,6.57,1.443,222
2025-03-28T00:00:00.000Z,2.4,14.3,7.88,4.59,9.8,2.953,455
2025-03-29T00:00:00.000Z,2.4,60.8,13.93,6.4,16.89,6.461,571
2025-03-30T00:00:00.000Z,0.43,5.93,1.97,1.33,2.9,1.182,357
2025-03-31T00:00:00.000Z,1.43,8.07,2.8,2.29,3.5,0.886,535
2025-04-01T00:00:00.000Z,0.4,8.5,2.6,1.55,4.13,1.634,204
2025-04-02T00:00:00.000Z,0.56,4.34,1.5,1.12,2.36,0.813,176
2025-04-03T00:00:00.000Z,0.65,8.43,2,1.3,2.93,1.305,578
2025-04-04T00:00:00.000Z,0.68,15.77,2.58,1.5,3.83,1.821,588
2025-04-05T00:00:00.000Z,0.22,10.83,0.93,0.67,2.93,2.751,547
2025-04-06T00:00:00.000Z,0.3,2.52,0.7,0.52,0.9,0.32,355
2025-04-07T00:00:00.000Z,0.3,9.07,0.9,0.6,1.2,0.985,331
2025-04-08T00:00:00.000Z,0.3,11.5,1.08,0.6,1.87,1.233,576
2025-04-09T00:00:00.000Z,0.7,15.18,2.5,1.8,3.99,1.529,557
2025-04-10T00:00:00.000Z,1.73,8.86,4.8,3.9,5.73,1.389,586
2025-04-11T00:00:00.000Z,1.3,13.13,4.01,3.5,5.15,1.94,572
2025-04-12T00:00:00.000Z,1.9,52.72,6.05,4.8,8.24,8.22,592
2025-04-13T00:00:00.000Z,0.7,41,3.38,1.8,7.03,5.089,561
2025-04-14T00:00:00.000Z,2.1,24.85,3.83,3.14,6.03,2.503,440
2025-04-15T00:00:00.000Z,1.48,9.15,4.72,3,6.45,1.929,575
2025-04-16T00:00:00.000Z,0.8,12.63,2.22,1.3,7.8,3.722,582
2025-04-17T00:00:00.000Z,2.35,17.95,4.03,3.44,9.24,4.718,592
2025-04-18T00:00:00.000Z,1.85,33.42,3.83,3.26,5.4,7.895,592
2025-04-19T00:00:00.000Z,0.6,12,2.87,1.9,4.73,2.23,507
2025-04-20T00:00:00.000Z,1.52,29.95,8.18,3.24,14.3,5.765,589
2025-04-21T00:00:00.000Z,0.93,16.45,4.4,2.45,8.57,3.73,589
2025-04-22T00:00:00.000Z,0.28,6.65,2.63,0.68,3.53,1.592,591
2025-04-23T00:00:00.000Z,1.8,11.7,5.47,3.75,6.75,1.942,590
2025-04-24T00:00:00.000Z,1.02,9.9,4.3,1.9,5.78,2.201,590
2025-04-25T00:00:00.000Z,0.4,16.2,3.15,0.95,10.1,5.07,591
2025-04-26T00:00:00.000Z,0.4,7.47,1.3,0.93,1.73,0.993,591
2025-04-27T00:00:00.000Z,1.2,8.86,2.6,2.19,3,0.834,592
2025-04-28T00:00:00.000Z,1,6,2.47,1.92,3.13,0.888,591
2025-04-29T00:00:00.000Z,0.56,5.25,2,1.2,2.71,0.92,592
2025-04-30T00:00:00.000Z,0.8,5.25,2.23,1.33,3.14,1.137,592
2025-05-01T00:00:00.000Z,0.6,6.07,2.14,1.1,3.92,1.437,592
2025-05-02T00:00:00.000Z,1.27,9.6,3.03,2.35,4.05,1.561,543
2025-05-03T00:00:00.000Z,0.93,16.45,3.13,1.85,5.65,3.737,491
2025-05-04T00:00:00.000Z,0.3,3.47,1.12,0.83,1.43,0.437,592
2025-05-05T00:00:00.000Z,0.4,8.02,0.9,0.73,1.17,0.611,591
2025-05-06T00:00:00.000Z,0.4,17.13,1.45,0.9,2.4,2.1,591
2025-05-07T00:00:00.000Z,0.28,21.63,1.2,0.7,2.47,3.255,590
2025-05-08T00:00:00.000Z,0.55,27.43,1.83,1.02,3.37,2.298,591
2025-05-09T00:00:00.000Z,0.6,23.5,1.92,1.2,3.07,2.326,592
2025-05-10T00:00:00.000Z,0.9,4.3,1.8,1.5,2.35,0.627,593
2025-05-11T00:00:00.000Z,0.35,5.83,1.49,0.9,2.2,0.991,592
2025-05-12T00:00:00.000Z,0.8,8.4,1.6,1.38,2.13,0.808,591
2025-05-13T00:00:00.000Z,0.82,11.2,1.88,1.44,2.93,1.486,592
2025-05-14T00:00:00.000Z,0.47,3.93,1.57,1.07,2.43,0.779,592
2025-05-15T00:00:00.000Z,0.28,2.17,0.9,0.63,1.2,0.362,594
2025-05-16T00:00:00.000Z,0.68,2.77,1.37,1.14,1.65,0.397,592
2025-05-17T00:00:00.000Z,0.4,2.43,1.24,0.96,1.57,0.418,592
2025-05-18T00:00:00.000Z,0.4,5.78,1.12,0.88,1.47,0.46,593
2025-05-19T00:00:00.000Z,0.87,15.57,2.1,1.63,2.82,1.074,593
2025-05-20T00:00:00.000Z,1.33,50.1,2.72,2.17,4.8,5.423,591
2025-05-21T00:00:00.000Z,0.63,4.34,1.7,1.3,2.2,0.805,592
2025-05-22T00:00:00.000Z,0.3,2.65,1.1,0.7,1.67,0.571,593
2025-05-23T00:00:00.000Z,0.3,2.67,0.8,0.6,1.1,0.375,593
2025-05-24T00:00:00.000Z,0.3,7.03,1.2,0.93,1.58,1.083,591
2025-05-25T00:00:00.000Z,0.8,7.2,1.98,1.53,3,1.512,591
2025-05-26T00:00:00.000Z,0.5,8.43,1.8,1.1,2.9,2.104,591
2025-05-27T00:00:00.000Z,0.8,5.6,1.65,1.3,2.63,0.895,593
2025-05-28T00:00:00.000Z,0.4,2.45,1.27,1,1.52,0.388,592
2025-05-29T00:00:00.000Z,0.5,2.35,1.05,0.9,1.23,0.284,593
2025-05-30T00:00:00.000Z,0.98,8.57,3.53,2.83,4.69,1.488,593
2025-05-31T00:00:00.000Z,2.13,6.9,3.65,3.15,4.8,1.067,592
2025-06-01T00:00:00.000Z,0.6,10.4,1.98,1.26,5.35,2.743,592
2025-06-02T00:00:00.000Z,2,25.5,5.32,4.47,6.22,1.672,587
2025-06-03T00:00:00.000Z,0.85,12.88,2.85,1.7,7.23,3.097,592
2025-06-04T00:00:00.000Z,1.65,13.55,3.88,3.05,5.55,3.037,588
2025-06-05T00:00:00.000Z,0.6,7.57,1.63,1.1,4.03,1.693,591
2025-06-06T00:00:00.000Z,0.22,6.93,1.12,0.8,1.6,0.661,592
2025-06-07T00:00:00.000Z,0.6,3.55,1.42,1.25,1.65,0.367,592
2025-06-08T00:00:00.000Z,0.3,5.85,1.5,0.94,2,1.014,584
2025-06-09T00:00:00.000Z,0.32,6,1.4,0.8,3.13,1.446,590
2025-06-10T00:00:00.000Z,2.17,14.65,7.7,6.72,11.3,2.692,591
2025-06-11T00:00:00.000Z,0.9,5.78,3.97,3.33,4.57,0.936,588
2025-06-12T00:00:00.000Z,0.5,7,1.58,1.2,2.15,1.459,525
2025-06-13T00:00:00.000Z,0.98,5.53,2.2,1.95,2.47,0.445,591
2025-06-14T00:00:00.000Z,2.04,7.18,4.07,3.55,4.84,0.932,592
2025-06-15T00:00:00.000Z,3.92,13.32,6.7,5.97,7.43,1.458,367
2025-06-16T00:00:00.000Z,1.2,3.97,2.58,2.17,2.97,0.536,453
2025-06-17T00:00:00.000Z,1.67,9.1,5.85,3.32,6.9,1.887,592
2025-06-18T00:00:00.000Z,3.75,12.43,8.44,7.43,9.25,1.883,592
2025-06-19T00:00:00.000Z,0.63,9.05,1.65,1.33,2.62,1.626,593
2025-06-20T00:00:00.000Z,0.95,6.3,1.8,1.55,2.22,0.777,587
2025-06-21T00:00:00.000Z,1.63,7.4,3.2,2.7,3.78,1.095,585
2025-06-22T00:00:00.000Z,2.5,7.93,5.32,4.44,6.02,1.109,593
2025-06-23T00:00:00.000Z,0.7,7.93,2.58,1.35,5.79,2.233,593
2025-06-24T00:00:00.000Z,0.7,4.05,1.4,1.14,1.82,0.586,592
2025-06-25T00:00:00.000Z,1.2,5,2.17,1.85,2.95,0.721,593
2025-06-26T00:00:00.000Z,0.8,21.67,2.88,2.22,3.2,1.558,592
2025-06-27T00:00:00.000Z,0.77,4.93,2.1,1.63,2.67,0.865,591
2025-06-28T00:00:00.000Z,1.42,5.2,2.7,2.38,3.14,0.597,592
2025-06-29T00:00:00.000Z,0.7,5.15,2.1,1.63,2.88,0.884,592
2025-06-30T00:00:00.000Z,0.7,3.63,1.75,1.38,2.1,0.525,419
2025-07-01T00:00:00.000Z,1.08,12.35,1.95,1.75,2.22,0.813,590
2025-07-02T00:00:00.000Z,1.27,9.43,2.52,2.08,3.08,0.912,591
2025-07-03T00:00:00.000Z,0.5,5.5,1.58,1,2.88,1.087,589
2025-07-04T00:00:00.000Z,0.5,6.78,1.14,0.9,1.5,0.65,592
2025-07-05T00:00:00.000Z,0.8,15.88,1.7,1.35,2.89,2.987,592
2025-07-06T00:00:00.000Z,0.65,3.2,1.7,1.23,2.27,0.601,541
2025-07-07T00:00:00.000Z,0.5,2.6,1.1,0.9,1.33,0.347,576
2025-07-08T00:00:00.000Z,0.5,3.42,1.55,1.23,2,0.57,560
2025-07-09T00:00:00.000Z,0.5,2.54,1.35,1.1,1.63,0.379,580
2025-07-10T00:00:00.000Z,1.38,4.05,2.2,1.95,2.54,0.492,594
2025-07-11T00:00:00.000Z,1.02,4.2,2.2,1.83,2.7,0.605,593
2025-07-12T00:00:00.000Z,1.85,6.3,4.03,3.51,4.55,0.781,593
2025-07-13T00:00:00.000Z,1.77,6.28,3.38,2.78,4.26,0.983,592
2025-07-14T00:00:00.000Z,2.13,9.18,5.09,4.19,6.31,1.458,593
2025-07-15T00:00:00.000Z,1.4,11.3,5.09,3.35,6.7,2.471,593
2025-07-16T00:00:00.000Z,0.95,6.3,2,1.59,2.75,0.811,593
2025-07-17T00:00:00.000Z,0.85,19.3,3.2,2.29,4.78,1.887,590
2025-07-18T00:00:00.000Z,3.03,9.4,5.45,4.2,6.63,1.387,593
2025-07-19T00:00:00.000Z,2.2,12.13,4.7,3.22,7.97,2.449,593
2025-07-20T00:00:00.000Z,3.78,11.2,6.18,5.28,8.02,1.738,587
2025-07-21T00:00:00.000Z,0.73,11.88,4.9,1.59,7.97,3.11,592
2025-07-22T00:00:00.000Z,0.7,10.95,2.63,1.77,3.66,2.189,593
2025-07-23T00:00:00.000Z,1.12,5.55,2.9,2.38,3.35,0.728,593
2025-07-24T00:00:00.000Z,1.25,6,2.9,2.25,3.89,1.058,593
2025-07-25T00:00:00.000Z,2.4,10.55,4.9,4.09,6.52,1.685,593
2025-07-26T00:00:00.000Z,0.65,8.65,2.4,1.73,4.17,1.806,593
2025-07-27T00:00:00.000Z,2.75,7.15,4.53,4.13,4.93,0.68,589
2025-07-28T00:00:00.000Z,1.95,9.69,4.28,2.99,6.44,2.04,592
2025-07-29T00:00:00.000Z,0.35,3.5,1.48,1.1,2.15,0.676,594
2025-07-30T00:00:00.000Z,0.77,3.63,1.7,1.27,2.17,0.59,593
2025-07-31T00:00:00.000Z,1.14,6.25,2.63,2.15,3.13,1.026,590
2025-08-01T00:00:00.000Z,1.88,11.25,3.63,3.03,4.37,0.978,593
2025-08-02T00:00:00.000Z,0.8,9.23,2.78,1.8,3.83,1.334,593
2025-08-03T00:00:00.000Z,0.55,4.05,1.8,1.42,2.45,0.718,592
2025-08-04T00:00:00.000Z,0.93,4.38,2.54,1.77,3.1,0.785,590
2025-08-05T00:00:00.000Z,0.55,6.47,2.13,1.55,3.78,1.351,566
2025-08-06T00:00:00.000Z,0.6,3.3,1.25,1.05,1.55,0.445,526
2025-08-07T00:00:00.000Z,0.8,4.59,1.75,1.3,2.5,0.761,571
2025-08-08T00:00:00.000Z,1.67,10.73,2.85,2.45,3.38,1.121,578
2025-08-09T00:00:00.000Z,3.05,18,4.82,4.15,6.3,2.341,571
2025-08-10T00:00:00.000Z,1.35,7.05,2.59,2.13,3.72,1.452,590
2025-08-11T00:00:00.000Z,1.25,5.05,2.67,2.25,3.17,0.639,593
2025-08-12T00:00:00.000Z,1.35,7.63,3.08,2.58,3.92,1.054,595
2025-08-13T00:00:00.000Z,2.13,7.45,3.4,3.03,3.8,0.579,579
2025-08-14T00:00:00.000Z,3.25,11.45,6.15,5.3,7.25,1.773,586
2025-08-15T00:00:00.000Z,3.28,12.88,8.44,6.88,10.52,2.291,514
2025-08-16T00:00:00.000Z,0.9,10.43,4.5,1.9,6.87,2.618,581
2025-08-17T00:00:00.000Z,0.77,15.2,1.65,1.4,2,1.175,593
2025-08-18T00:00:00.000Z,0.47,15.7,1.2,0.88,1.8,1.186,594
2025-08-19T00:00:00.000Z,0.6,58.58,1.48,1,2,2.568,593
2025-08-20T00:00:00.000Z,0.3,6.28,3.35,1.33,4.05,1.5,579
2025-08-21T00:00:00.000Z,0.4,2.02,0.82,0.7,1.02,0.25,380
2025-08-22T00:00:00.000Z,0.2,1.58,0.68,0.55,0.8,0.226,385
2025-08-23T00:00:00.000Z,0.2,4.9,0.75,0.6,0.95,0.44,587
2025-08-24T00:00:00.000Z,0.4,1.97,0.93,0.8,1.1,0.26,593
2025-08-25T00:00:00.000Z,0.4,12.57,1.27,1,1.91,1.339,593
2025-08-26T00:00:00.000Z,0.52,4.67,1.3,0.99,3.01,1.143,592
2025-08-27T00:00:00.000Z,1.02,8.75,3.9,1.97,4.92,1.892,592
2025-08-28T00:00:00.000Z,6.9,19.02,12.8,10.71,13.8,2.333,593
2025-08-29T00:00:00.000Z,5.9,28.1,10.7,8.9,12.99,3.28,593
2025-08-30T00:00:00.000Z,0.7,17.57,4.59,1.52,10.93,4.897,594
2025-08-31T00:00:00.000Z,0.65,26.23,2.1,1.3,3.05,1.62,591
2025-09-01T00:00:00.000Z,0.77,4.2,2.31,1.74,2.7,0.727,592
2025-09-02T00:00:00.000Z,0.8,5.95,2.45,1.9,3.22,0.99,594
2025-09-03T00:00:00.000Z,0.47,3.63,1.2,0.9,1.54,0.516,593
2025-09-04T00:00:00.000Z,0.52,5.15,1.38,1.02,1.75,0.487,592
2025-09-05T00:00:00.000Z,0.73,5.65,1.65,1.2,2.25,0.705,482
2025-09-06T00:00:00.000Z,1,2.27,1.4,1.23,1.7,0.333,19
2025-09-07T00:00:00.000Z,0.68,4.7,1.77,1.17,3.3,1.129,257
2025-09-08T00:00:00.000Z,1.23,92.1,3.28,2.22,4.9,9.896,305
2025-09-09T00:00:00.000Z,5.05,20,9.3,6.68,10.8,3.014,591
2025-09-10T00:00:00.000Z,4.13,22.42,7.85,6.17,10.54,2.671,560
2025-09-11T00:00:00.000Z,0.32,8.05,1.88,1,4.78,2.228,589
2025-09-12T00:00:00.000Z,0.4,15.25,1,0.8,1.3,1.218,594
2025-09-13T00:00:00.000Z,0.7,4.95,1.52,1.23,2,0.688,593
2025-09-14T00:00:00.000Z,0.4,6.85,1.83,1.1,2.35,0.838,592
2025-09-15T00:00:00.000Z,0.4,2.47,1,0.8,1.25,0.33,505
2025-09-16T00:00:00.000Z,0.35,1.95,0.95,0.77,1.14,0.268,590
2025-09-17T00:00:00.000Z,0.5,3.72,1.35,1.08,1.7,0.474,594
2025-09-18T00:00:00.000Z,0.5,3.3,1.35,1.14,1.67,0.412,592
2025-09-19T00:00:00.000Z,1.77,6.97,3.33,2.82,4.09,0.849,573
2025-09-20T00:00:00.000Z,1.67,6.57,2.75,2.45,3.25,0.881,468
2025-09-21T00:00:00.000Z,0.28,7.18,3.03,1.38,4.53,1.657,592
2025-09-22T00:00:00.000Z,0.4,5.88,1.1,0.88,1.35,0.523,590
2025-09-23T00:00:00.000Z,0.3,10.5,0.93,0.73,1.2,0.863,593
2025-09-24T00:00:00.000Z,0.3,2.78,0.7,0.6,0.88,0.234,592
2025-09-25T00:00:00.000Z,0.38,1.6,0.8,0.67,0.97,0.227,587
2025-09-26T00:00:00.000Z,0.43,3.45,1.2,1.06,1.42,0.326,592
2025-09-27T00:00:00.000Z,1.05,9.77,2.52,1.85,3.32,1.552,593
2025-09-28T00:00:00.000Z,1.5,19.95,2.63,2.22,3.28,1.596,591
2025-09-29T00:00:00.000Z,0.7,28.53,2.47,1.94,3.17,2.152,589
2025-09-30T00:00:00.000Z,0.85,16.47,3.4,2.2,4.37,1.704,592
2025-10-01T00:00:00.000Z,3.23,19.6,6.6,5.82,8.64,2.195,580
2025-10-02T00:00:00.000Z,1.63,23.83,5.43,2.95,6.92,3.424,577
2025-10-03T00:00:00.000Z,1.6,35.9,4.93,3.5,8.13,4.699,568
2025-10-04T00:00:00.000Z,0.47,8.25,3.07,1.17,4.05,1.529,588
2025-10-05T00:00:00.000Z,0.3,2.6,1.12,0.82,1.42,0.408,592
2025-10-06T00:00:00.000Z,0.3,3.47,1.33,1.07,1.67,0.448,591
2025-10-07T00:00:00.000Z,1.37,6.47,3.3,2.67,4.18,1.087,587
2025-10-08T00:00:00.000Z,1.12,11.52,3.17,2.17,5.43,2.212,592
2025-10-09T00:00:00.000Z,0.47,6.72,1.2,0.93,1.7,1.277,591
2025-10-10T00:00:00.000Z,0.85,4.07,2.25,1.85,2.59,0.58,589
2025-10-11T00:00:00.000Z,1.12,21.7,2.27,1.95,2.7,0.945,593
2025-10-12T00:00:00.000Z,0.7,4.18,2.17,1.75,2.63,0.64,587
